agent_name,seed,step,action_type,score,money,bonds,delivered_goods_count,completed_routes_count,urbanized_city_count
urbanization_aware_lookahead_greedy,5,26,deliver_good,41,2,43,11,10,10
urbanization_aware_lookahead_greedy,5,27,deliver_good,43,2,43,12,10,10
urbanization_aware_lookahead_greedy,5,28,deliver_good,45,2,43,13,10,10
urbanization_aware_lookahead_greedy,5,29,deliver_good,47,2,43,14,10,10
urbanization_aware_lookahead_greedy,5,30,deliver_good,49,8,43,15,10,10
urbanization_aware_lookahead_greedy,5,31,build_track_segments,49,4,44,15,11,10
urbanization_aware_lookahead_greedy,5,32,deliver_good,52,4,44,16,11,10
urbanization_aware_lookahead_greedy,5,33,build_track_segments,52,9,45,16,12,10
urbanization_aware_lookahead_greedy,5,34,build_track_segments,52,1,45,16,13,10
urbanization_aware_lookahead_greedy,5,35,build_track_segments,52,3,47,16,14,10
urbanization_aware_lookahead_greedy,5,36,build_track_segments,52,7,49,16,15,10
urbanization_aware_lookahead_greedy,5,37,upgrade_engine,52,2,52,16,15,10
urbanization_aware_lookahead_greedy,5,38,deliver_good,57,2,52,17,15,10
urbanization_aware_lookahead_greedy,5,39,upgrade_engine,57,2,57,17,15,10
urbanization_aware_lookahead_greedy,5,40,deliver_good,63,2,57,18,15,10
urbanization_aware_lookahead_greedy,5,41,deliver_good,69,2,57,19,15,10
urbanization_aware_lookahead_greedy,5,42,upgrade_engine,69,8,63,19,15,10
urbanization_aware_lookahead_greedy,5,43,deliver_good,76,8,63,20,15,10
urbanization_aware_lookahead_greedy,5,44,deliver_good,83,8,63,21,15,10
urbanization_aware_lookahead_greedy,5,45,upgrade_engine,83,17,69,21,15,10
presentation_lookahead_greedy,5,1,build_track_segments,0,0,1,0,1,8
presentation_lookahead_greedy,5,2,build_track_segments,0,0,2,0,2,8
presentation_lookahead_greedy,5,3,build_track_segments,0,2,5,0,3,8
presentation_lookahead_greedy,5,4,build_track_segments,0,3,7,0,4,8
presentation_lookahead_greedy,5,5,build_track_segments,0,3,8,0,5,8
presentation_lookahead_greedy,5,6,upgrade_engine,0,4,11,0,5,8
presentation_lookahead_greedy,5,7,build_track_segments,0,0,11,0,6,8
presentation_lookahead_greedy,5,8,build_track_segments,0,4,13,0,7,8
presentation_lookahead_greedy,5,9,build_track_segments,0,4,18,0,8,8
presentation_lookahead_greedy,5,10,deliver_good,2,4,18,1,8,8
presentation_lookahead_greedy,5,11,deliver_good,4,4,18,2,8,8
presentation_lookahead_greedy,5,12,deliver_good,6,2,20,3,8,8
presentation_lookahead_greedy,5,13,deliver_good,8,2,20,4,8,8
presentation_lookahead_greedy,5,14,upgrade_engine,8,2,22,4,8,8
presentation_lookahead_greedy,5,15,urbanize,8,1,27,4,8,9
presentation_lookahead_greedy,5,16,deliver_good,11,1,27,5,8,9
presentation_lookahead_greedy,5,17,deliver_good,14,1,27,6,8,9
presentation_lookahead_greedy,5,18,upgrade_engine,14,0,33,6,8,9
presentation_lookahead_greedy,5,19,deliver_good,18,0,33,7,8,9
presentation_lookahead_greedy,5,20,deliver_good,22,0,33,8,8,9
presentation_lookahead_greedy,5,21,deliver_good,26,3,35,9,8,9
presentation_lookahead_greedy,5,22,deliver_good,30,3,35,10,8,9
presentation_lookahead_greedy,5,23,deliver_good,33,3,35,11,8,9
presentation_lookahead_greedy,5,24,build_track_segments,33,4,37,11,9,9
presentation_lookahead_greedy,5,25,urbanize,33,4,39,11,9,10
presentation_lookahead_greedy,5,26,deliver_good,37,4,39,12,9,10
presentation_lookahead_greedy,5,27,deliver_good,41,6,39,13,9,10
presentation_lookahead_greedy,5,28,deliver_good,45,6,39,14,9,10
presentation_lookahead_greedy,5,29,build_track_segments,45,1,39,14,10,10
presentation_lookahead_greedy,5,30,deliver_good,47,9,39,15,10,10
presentation_lookahead_greedy,5,31,build_track_segments,47,0,39,15,11,10
presentation_lookahead_greedy,5,32,deliver_good,50,0,39,16,11,10
presentation_lookahead_greedy,5,33,build_track_segments,50,12,41,16,12,10
presentation_lookahead_greedy,5,34,build_track_segments,50,4,41,16,13,10
presentation_lookahead_greedy,5,35,build_track_segments,50,1,42,16,14,10
presentation_lookahead_greedy,5,36,build_track_segments,50,8,44,16,15,10
presentation_lookahead_greedy,5,37,upgrade_engine,50,3,47,16,15,10
presentation_lookahead_greedy,5,38,deliver_good,55,3,47,17,15,10
presentation_lookahead_greedy,5,39,upgrade_engine,55,6,52,17,15,10
presentation_lookahead_greedy,5,40,deliver_good,61,6,52,18,15,10
presentation_lookahead_greedy,5,41,upgrade_engine,61,1,57,18,15,10
presentation_lookahead_greedy,5,42,deliver_good,68,12,57,19,15,10
presentation_lookahead_greedy,5,43,deliver_good,75,12,57,20,15,10
presentation_lookahead_greedy,5,44,deliver_good,82,12,57,21,15,10
presentation_lookahead_greedy,5,45,upgrade_engine,82,22,62,21,15,10
objective_aware_greedy,5,1,build_track_segments,0,1,2,0,1,8
objective_aware_greedy,5,2,build_track_segments,0,1,3,0,2,8
objective_aware_greedy,5,3,build_track_segments,0,2,6,0,3,8
objective_aware_greedy,5,4,build_track_segments,0,3,8,0,4,8
objective_aware_greedy,5,5,build_track_segments,0,1,9,0,5,8
objective_aware_greedy,5,6,build_track_segments,0,0,13,0,6,8
objective_aware_greedy,5,7,build_track_segments,0,0,14,0,7,8
objective_aware_greedy,5,8,upgrade_engine,0,0,15,0,7,8
objective_aware_greedy,5,9,deliver_good,2,2,18,1,7,8
objective_aware_greedy,5,10,deliver_good,4,2,18,2,7,8
objective_aware_greedy,5,11,build_track_segments,4,3,19,2,8,8
objective_aware_greedy,5,12,deliver_good,6,0,21,3,8,8
objective_aware_greedy,5,13,deliver_good,8,0,21,4,8,8
objective_aware_greedy,5,14,upgrade_engine,8,0,23,4,8,8
objective_aware_greedy,5,15,deliver_good,11,3,26,5,8,8
objective_aware_greedy,5,16,deliver_good,14,3,26,6,8,8
objective_aware_greedy,5,17,deliver_good,17,3,26,7,8,8
objective_aware_greedy,5,18,deliver_good,20,2,27,8,8,8
objective_aware_greedy,5,19,build_track_segments,20,4,29,8,9,8
objective_aware_greedy,5,20,deliver_good,23,4,29,9,9,8
objective_aware_greedy,5,21,build_track_segments,23,3,32,9,10,8
objective_aware_greedy,5,22,deliver_good,26,3,32,10,10,8
objective_aware_greedy,5,23,build_track_segments,26,3,33,10,11,8
objective_aware_greedy,5,24,build_track_segments,26,0,35,10,12,8
objective_aware_greedy,5,25,upgrade_engine,26,0,38,10,12,8
objective_aware_greedy,5,26,deliver_good,30,0,38,11,12,8
objective_aware_greedy,5,27,build_track_segments,30,4,42,11,13,8
objective_aware_greedy,5,28,deliver_good,34,4,42,12,13,8
objective_aware_greedy,5,29,build_track_segments,34,3,43,12,14,8
objective_aware_greedy,5,30,build_track_segments,34,0,46,12,15,8
objective_aware_greedy,5,31,pass,34,0,46,12,15,8
objective_aware_greedy,5,32,pass,34,0,46,12,15,8
objective_aware_greedy,5,33,pass,34,3,49,12,15,8
objective_aware_greedy,5,34,pass,34,3,49,12,15,8
objective_aware_greedy,5,35,pass,34,3,49,12,15,8
objective_aware_greedy,5,36,pass,34,3,52,12,15,8
objective_aware_greedy,5,37,pass,34,3,52,12,15,8
objective_aware_greedy,5,38,pass,34,3,52,12,15,8
objective_aware_greedy,5,39,pass,34,0,55,12,15,8
objective_aware_greedy,5,40,pass,34,0,55,12,15,8
objective_aware_greedy,5,41,pass,34,0,55,12,15,8
objective_aware_greedy,5,42,pass,34,4,60,12,15,8
objective_aware_greedy,5,43,pass,34,4,60,12,15,8
objective_aware_greedy,5,44,pass,34,4,60,12,15,8
objective_aware_greedy,5,45,pass,34,3,65,12,15,8
objective_aware_greedy,5,46,pass,34,3,65,12,15,8
objective_aware_greedy,5,47,pass,34,3,65,12,15,8
objective_aware_greedy,5,48,pass,34,2,71,12,15,8
objective_aware_greedy,5,49,pass,34,2,71,12,15,8
objective_aware_greedy,5,50,pass,34,2,71,12,15,8
objective_aware_greedy,5,51,pass,34,0,78,12,15,8
objective_aware_greedy,5,52,pass,34,0,78,12,15,8
objective_aware_greedy,5,53,pass,34,0,78,12,15,8
objective_aware_greedy,5,54,pass,34,1,87,12,15,8
objective_aware_greedy,5,55,pass,34,1,87,12,15,8
objective_aware_greedy,5,56,pass,34,1,87,12,15,8
objective_aware_greedy,5,57,pass,34,3,98,12,15,8
objective_aware_greedy,5,58,pass,34,3,98,12,15,8
objective_aware_greedy,5,59,pass,34,3,98,12,15,8
objective_aware_greedy,5,60,pass,34,4,111,12,15,8
urbanization_aware_lookahead_greedy,6,1,build_track_segments,0,0,1,0,1,8
urbanization_aware_lookahead_greedy,6,2,build_track_segments,0,0,2,0,2,8
urbanization_aware_lookahead_greedy,6,3,build_track_segments,0,2,5,0,3,8
urbanization_aware_lookahead_greedy,6,4,build_track_segments,0,3,7,0,4,8
urbanization_aware_lookahead_greedy,6,5,build_track_segments,0,3,8,0,5,8
urbanization_aware_lookahead_greedy,6,6,upgrade_engine,0,4,11,0,5,8
urbanization_aware_lookahead_greedy,6,7,build_track_segments,0,0,11,0,6,8
urbanization_aware_lookahead_greedy,6,8,build_track_segments,0,4,13,0,7,8
urbanization_aware_lookahead_greedy,6,9,build_track_segments,0,4,18,0,8,8
urbanization_aware_lookahead_greedy,6,10,urbanize,0,4,20,0,8,9
urbanization_aware_lookahead_greedy,6,11,upgrade_engine,0,4,22,0,8,9
urbanization_aware_lookahead_greedy,6,12,upgrade_engine,0,4,30,0,8,9
urbanization_aware_lookahead_greedy,6,13,deliver_good,4,4,30,1,8,9
urbanization_aware_lookahead_greedy,6,14,deliver_good,8,4,30,2,8,9
urbanization_aware_lookahead_greedy,6,15,deliver_good,12,1,33,3,8,9
urbanization_aware_lookahead_greedy,6,16,deliver_good,16,1,33,4,8,9
urbanization_aware_lookahead_greedy,6,17,deliver_good,19,1,33,5,8,9
urbanization_aware_lookahead_greedy,6,18,deliver_good,22,0,35,6,8,9
urbanization_aware_lookahead_greedy,6,19,deliver_good,25,0,35,7,8,9
urbanization_aware_lookahead_greedy,6,20,deliver_good,27,0,35,8,8,9
urbanization_aware_lookahead_greedy,6,21,urbanize,27,0,39,8,8,10
urbanization_aware_lookahead_greedy,6,22,build_track_segments,27,4,41,8,9,10
urbanization_aware_lookahead_greedy,6,23,deliver_good,31,4,41,9,9,10
urbanization_aware_lookahead_greedy,6,24,deliver_good,35,3,42,10,9,10
urbanization_aware_lookahead_greedy,6,25,deliver_good,39,3,42,11,9,10
urbanization_aware_lookahead_greedy,6,26,deliver_good,41,3,42,12,9,10
urbanization_aware_lookahead_greedy,6,27,deliver_good,43,4,42,13,9,10
urbanization_aware_lookahead_greedy,6,28,build_track_segments,43,4,43,13,10,10
urbanization_aware_lookahead_greedy,6,29,deliver_good,47,4,43,14,10,10
urbanization_aware_lookahead_greedy,6,30,build_track_segments,47,3,44,14,11,10
urbanization_aware_lookahead_greedy,6,31,deliver_good,50,3,44,15,11,10
urbanization_aware_lookahead_greedy,6,32,build_track_segments,50,1,45,15,12,10
urbanization_aware_lookahead_greedy,6,33,build_track_segments,50,6,47,15,13,10
urbanization_aware_lookahead_greedy,6,34,build_track_segments,50,3,48,15,14,10
urbanization_aware_lookahead_greedy,6,35,build_track_segments,50,4,50,15,15,10
urbanization_aware_lookahead_greedy,6,36,upgrade_engine,50,0,54,15,15,10
urbanization_aware_lookahead_greedy,6,37,deliver_good,55,0,54,16,15,10
urbanization_aware_lookahead_greedy,6,38,upgrade_engine,55,0,59,16,15,10
urbanization_aware_lookahead_greedy,6,39,deliver_good,61,2,59,17,15,10
urbanization_aware_lookahead_greedy,6,40,deliver_good,67,2,59,18,15,10
urbanization_aware_lookahead_greedy,6,41,deliver_good,73,2,59,19,15,10
urbanization_aware_lookahead_greedy,6,42,upgrade_engine,73,10,65,19,15,10
urbanization_aware_lookahead_greedy,6,43,deliver_good,80,10,65,20,15,10
urbanization_aware_lookahead_greedy,6,44,deliver_good,87,10,65,21,15,10
urbanization_aware_lookahead_greedy,6,45,upgrade_engine,87,17,70,21,15,10
presentation_lookahead_greedy,6,1,build_track_segments,0,0,1,0,1,8
presentation_lookahead_greedy,6,2,build_track_segments,0,0,2,0,2,8
presentation_lookahead_greedy,6,3,build_track_segments,0,2,5,0,3,8
presentation_lookahead_greedy,6,4,build_track_segments,0,3,7,0,4,8
presentation_lookahead_greedy,6,5,build_track_segments,0,3,8,0,5,8
presentation_lookahead_greedy,6,6,upgrade_engine,0,4,11,0,5,8
presentation_lookahead_greedy,6,7,build_track_segments,0,0,11,0,6,8
presentation_lookahead_greedy,6,8,build_track_segments,0,4,13,0,7,8
presentation_lookahead_greedy,6,9,build_track_segments,0,4,18,0,8,8
presentation_lookahead_greedy,6,10,deliver_good,2,4,18,1,8,8
presentation_lookahead_greedy,6,11,deliver_good,4,4,18,2,8,8
presentation_lookahead_greedy,6,12,deliver_good,6,2,20,3,8,8
presentation_lookahead_greedy,6,13,deliver_good,8,2,20,4,8,8
presentation_lookahead_greedy,6,14,upgrade_engine,8,2,22,4,8,8
presentation_lookahead_greedy,6,15,urbanize,8,1,27,4,8,9
presentation_lookahead_greedy,6,16,deliver_good,11,1,27,5,8,9
presentation_lookahead_greedy,6,17,deliver_good,14,1,27,6,8,9
presentation_lookahead_greedy,6,18,upgrade_engine,14,0,33,6,8,9
presentation_lookahead_greedy,6,19,deliver_good,18,0,33,7,8,9
presentation_lookahead_greedy,6,20,deliver_good,22,0,33,8,8,9
presentation_lookahead_greedy,6,21,deliver_good,26,3,35,9,8,9
presentation_lookahead_greedy,6,22,deliver_good,30,3,35,10,8,9
presentation_lookahead_greedy,6,23,deliver_good,33,3,35,11,8,9
presentation_lookahead_greedy,6,24,build_track_segments,33,4,37,11,9,9
presentation_lookahead_greedy,6,25,urbanize,33,4,39,11,9,10
presentation_lookahead_greedy,6,26,deliver_good,37,4,39,12,9,10
presentation_lookahead_greedy,6,27,deliver_good,41,6,39,13,9,10
presentation_lookahead_greedy,6,28,deliver_good,45,6,39,14,9,10
presentation_lookahead_greedy,6,29,build_track_segments,45,2,40,14,10,10
presentation_lookahead_greedy,6,30,deliver_good,48,10,40,15,10,10
presentation_lookahead_greedy,6,31,build_track_segments,48,5,40,15,11,10
presentation_lookahead_greedy,6,32,build_track_segments,48,3,41,15,12,10
presentation_lookahead_greedy,6,33,build_track_segments,48,6,42,15,13,10
presentation_lookahead_greedy,6,34,build_track_segments,48,3,43,15,14,10
presentation_lookahead_greedy,6,35,build_track_segments,48,4,45,15,15,10
presentation_lookahead_greedy,6,36,upgrade_engine,48,3,49,15,15,10
presentation_lookahead_greedy,6,37,deliver_good,53,3,49,16,15,10
presentation_lookahead_greedy,6,38,upgrade_engine,53,3,54,16,15,10
presentation_lookahead_greedy,6,39,deliver_good,59,8,54,17,15,10
presentation_lookahead_greedy,6,40,deliver_good,65,8,54,18,15,10
presentation_lookahead_greedy,6,41,upgrade_engine,65,3,59,18,15,10
presentation_lookahead_greedy,6,42,deliver_good,72,16,59,19,15,10
presentation_lookahead_greedy,6,43,deliver_good,79,16,59,20,15,10
presentation_lookahead_greedy,6,44,deliver_good,86,16,59,21,15,10
presentation_lookahead_greedy,6,45,upgrade_engine,86,24,63,21,15,10
objective_aware_greedy,6,1,build_track_segments,0,1,2,0,1,8
objective_aware_greedy,6,2,build_track_segments,0,1,3,0,2,8
objective_aware_greedy,6,3,build_track_segments,0,2,6,0,3,8
objective_aware_greedy,6,4,build_track_segments,0,3,8,0,4,8
objective_aware_greedy,6,5,build_track_segments,0,1,9,0,5,8
objective_aware_greedy,6,6,build_track_segments,0,0,13,0,6,8
objective_aware_greedy,6,7,build_track_segments,0,0,14,0,7,8
objective_aware_greedy,6,8,upgrade_engine,0,0,15,0,7,8
objective_aware_greedy,6,9,deliver_good,2,2,18,1,7,8
objective_aware_greedy,6,10,deliver_good,4,2,18,2,7,8
objective_aware_greedy,6,11,build_track_segments,4,3,19,2,8,8
objective_aware_greedy,6,12,deliver_good,6,0,21,3,8,8
objective_aware_greedy,6,13,deliver_good,8,0,21,4,8,8
objective_aware_greedy,6,14,upgrade_engine,8,0,23,4,8,8
objective_aware_greedy,6,15,deliver_good,11,3,26,5,8,8
objective_aware_greedy,6,16,deliver_good,14,3,26,6,8,8
objective_aware_greedy,6,17,deliver_good,17,3,26,7,8,8
objective_aware_greedy,6,18,deliver_good,20,2,27,8,8,8
objective_aware_greedy,6,19,build_track_segments,20,4,29,8,9,8
objective_aware_greedy,6,20,deliver_good,23,4,29,9,9,8
objective_aware_greedy,6,21,build_track_segments,23,3,32,9,10,8
objective_aware_greedy,6,22,deliver_good,26,3,32,10,10,8
objective_aware_greedy,6,23,build_track_segments,26,3,33,10,11,8
objective_aware_greedy,6,24,build_track_segments,26,0,35,10,12,8
objective_aware_greedy,6,25,upgrade_engine,26,0,38,10,12,8
objective_aware_greedy,6,26,deliver_good,30,0,38,11,12,8
objective_aware_greedy,6,27,build_track_segments,30,4,42,11,13,8
objective_aware_greedy,6,28,deliver_good,34,4,42,12,13,8
objective_aware_greedy,6,29,build_track_segments,34,3,43,12,14,8
objective_aware_greedy,6,30,build_track_segments,34,0,46,12,15,8
objective_aware_greedy,6,31,pass,34,0,46,12,15,8
objective_aware_greedy,6,32,pass,34,0,46,12,15,8
objective_aware_greedy,6,33,pass,34,3,49,12,15,8
objective_aware_greedy,6,34,pass,34,3,49,12,15,8
objective_aware_greedy,6,35,pass,34,3,49,12,15,8
objective_aware_greedy,6,36,pass,34,3,52,12,15,8
objective_aware_greedy,6,37,pass,34,3,52,12,15,8
objective_aware_greedy,6,38,pass,34,3,52,12,15,8
objective_aware_greedy,6,39,pass,34,0,55,12,15,8
objective_aware_greedy,6,40,pass,34,0,55,12,15,8
objective_aware_greedy,6,41,pass,34,0,55,12,15,8
objective_aware_greedy,6,42,pass,34,4,60,12,15,8
objective_aware_greedy,6,43,pass,34,4,60,12,15,8
objective_aware_greedy,6,44,pass,34,4,60,12,15,8
objective_aware_greedy,6,45,pass,34,3,65,12,15,8
objective_aware_greedy,6,46,pass,34,3,65,12,15,8
objective_aware_greedy,6,47,pass,34,3,65,12,15,8
objective_aware_greedy,6,48,pass,34,2,71,12,15,8
objective_aware_greedy,6,49,pass,34,2,71,12,15,8
objective_aware_greedy,6,50,pass,34,2,71,12,15,8
objective_aware_greedy,6,51,pass,34,0,78,12,15,8
objective_aware_greedy,6,52,pass,34,0,78,12,15,8
objective_aware_greedy,6,53,pass,34,0,78,12,15,8
objective_aware_greedy,6,54,pass,34,1,87,12,15,8
objective_aware_greedy,6,55,pass,34,1,87,12,15,8
objective_aware_greedy,6,56,pass,34,1,87,12,15,8
objective_aware_greedy,6,57,pass,34,3,98,12,15,8
objective_aware_greedy,6,58,pass,34,3,98,12,15,8
objective_aware_greedy,6,59,pass,34,3,98,12,15,8
objective_aware_greedy,6,60,pass,34,4,111,12,15,8
urbanization_aware_lookahead_greedy,7,1,build_track_segments,0,0,1,0,1,8
urbanization_aware_lookahead_greedy,7,2,build_track_segments,0,0,2,0,2,8
urbanization_aware_lookahead_greedy,7,3,build_track_segments,0,2,5,0,3,8
urbanization_aware_lookahead_greedy,7,4,build_track_segments,0,3,7,0,4,8
urbanization_aware_lookahead_greedy,7,5,build_track_segments,0,3,8,0,5,8
urbanization_aware_lookahead_greedy,7,6,upgrade_engine,0,4,11,0,5,8
urbanization_aware_lookahead_greedy,7,7,build_track_segments,0,0,11,0,6,8
urbanization_aware_lookahead_greedy,7,8,build_track_segments,0,4,13,0,7,8
urbanization_aware_lookahead_greedy,7,9,build_track_segments,0,4,18,0,8,8
urbanization_aware_lookahead_greedy,7,10,urbanize,0,4,20,0,8,9
urbanization_aware_lookahead_greedy,7,11,deliver_good,2,4,20,1,8,9
urbanization_aware_lookahead_greedy,7,12,deliver_good,4,3,23,2,8,9
urbanization_aware_lookahead_greedy,7,13,build_track_segments,4,3,24,2,9,9
urbanization_aware_lookahead_greedy,7,14,urbanize,4,3,26,2,9,10
urbanization_aware_lookahead_greedy,7,15,deliver_good,6,3,30,3,9,10
urbanization_aware_lookahead_greedy,7,16,deliver_good,8,3,30,4,9,10
urbanization_aware_lookahead_greedy,7,17,deliver_good,10,3,30,5,9,10
urbanization_aware_lookahead_greedy,7,18,upgrade_engine,10,1,36,5,9,10
urbanization_aware_lookahead_greedy,7,19,upgrade_engine,10,1,39,5,9,10
urbanization_aware_lookahead_greedy,7,20,build_track_segments,10,0,40,5,10,10
urbanization_aware_lookahead_greedy,7,21,deliver_good,14,4,46,6,10,10
urbanization_aware_lookahead_greedy,7,22,deliver_good,18,4,46,7,10,10
urbanization_aware_lookahead_greedy,7,23,deliver_good,22,4,46,8,10,10
urbanization_aware_lookahead_greedy,7,24,deliver_good,26,4,50,9,10,10
urbanization_aware_lookahead_greedy,7,25,deliver_good,30,4,50,10,10,10
urbanization_aware_lookahead_greedy,7,26,deliver_good,34,4,50,11,10,10
urbanization_aware_lookahead_greedy,7,27,deliver_good,38,2,52,12,10,10
urbanization_aware_lookahead_greedy,7,28,deliver_good,42,2,52,13,10,10
urbanization_aware_lookahead_greedy,7,29,deliver_good,46,2,52,14,10,10
urbanization_aware_lookahead_greedy,7,30,deliver_good,49,4,53,15,10,10
urbanization_aware_lookahead_greedy,7,31,deliver_good,52,4,53,16,10,10
urbanization_aware_lookahead_greedy,7,32,build_track_segments,52,0,54,16,11,10
urbanization_aware_lookahead_greedy,7,33,deliver_good,55,1,54,17,11,10
urbanization_aware_lookahead_greedy,7,34,build_track_segments,55,4,56,17,12,10
urbanization_aware_lookahead_greedy,7,35,build_track_segments,55,1,57,17,13,10
urbanization_aware_lookahead_greedy,7,36,build_track_segments,55,4,60,17,14,10
urbanization_aware_lookahead_greedy,7,37,build_track_segments,55,0,61,17,15,10
urbanization_aware_lookahead_greedy,7,38,upgrade_engine,55,0,65,17,15,10
urbanization_aware_lookahead_greedy,7,39,deliver_good,60,0,66,18,15,10
urbanization_aware_lookahead_greedy,7,40,upgrade_engine,60,0,71,18,15,10
urbanization_aware_lookahead_greedy,7,41,deliver_good,66,0,71,19,15,10
urbanization_aware_lookahead_greedy,7,42,deliver_good,72,1,71,20,15,10
presentation_lookahead_greedy,7,1,build_track_segments,0,0,1,0,1,8
presentation_lookahead_greedy,7,2,build_track_segments,0,0,2,0,2,8
presentation_lookahead_greedy,7,3,build_track_segments,0,2,5,0,3,8
presentation_lookahead_greedy,7,4,build_track_segments,0,3,7,0,4,8
presentation_lookahead_greedy,7,5,build_track_segments,0,3,8,0,5,8
presentation_lookahead_greedy,7,6,upgrade_engine,0,4,11,0,5,8
presentation_lookahead_greedy,7,7,build_track_segments,0,0,11,0,6,8
presentation_lookahead_greedy,7,8,build_track_segments,0,4,13,0,7,8
presentation_lookahead_greedy,7,9,build_track_segments,0,4,18,0,8,8
presentation_lookahead_greedy,7,10,deliver_good,2,4,18,1,8,8
presentation_lookahead_greedy,7,11,deliver_good,4,4,18,2,8,8
presentation_lookahead_greedy,7,12,deliver_good,6,2,20,3,8,8
presentation_lookahead_greedy,7,13,deliver_good,8,2,20,4,8,8
presentation_lookahead_greedy,7,14,upgrade_engine,8,2,22,4,8,8
presentation_lookahead_greedy,7,15,urbanize,8,1,27,4,8,9
presentation_lookahead_greedy,7,16,deliver_good,11,1,27,5,8,9
presentation_lookahead_greedy,7,17,upgrade_engine,11,1,30,5,8,9
presentation_lookahead_greedy,7,18,deliver_good,15,1,33,6,8,9
presentation_lookahead_greedy,7,19,deliver_good,19,1,33,7,8,9
presentation_lookahead_greedy,7,20,deliver_good,23,1,33,8,8,9
presentation_lookahead_greedy,7,21,deliver_good,27,0,34,9,8,9
presentation_lookahead_greedy,7,22,deliver_good,30,0,34,10,8,9
presentation_lookahead_greedy,7,23,build_track_segments,30,3,36,10,9,9
presentation_lookahead_greedy,7,24,deliver_good,33,0,36,11,9,9
presentation_lookahead_greedy,7,25,build_track_segments,33,4,38,11,10,9
presentation_lookahead_greedy,7,26,urbanize,33,4,40,11,10,10
presentation_lookahead_greedy,7,27,deliver_good,37,1,40,12,10,10
presentation_lookahead_greedy,7,28,build_track_segments,37,1,41,12,11,10
presentation_lookahead_greedy,7,29,deliver_good,41,1,41,13,11,10
presentation_lookahead_greedy,7,30,deliver_good,45,5,41,14,11,10
presentation_lookahead_greedy,7,31,deliver_good,49,5,41,15,11,10
presentation_lookahead_greedy,7,32,deliver_good,51,5,41,16,11,10
presentation_lookahead_greedy,7,33,build_track_segments,51,10,42,16,12,10
presentation_lookahead_greedy,7,34,deliver_good,54,10,42,17,12,10
presentation_lookahead_greedy,7,35,build_track_segments,54,2,42,17,13,10
presentation_lookahead_greedy,7,36,build_track_segments,54,14,44,17,14,10
presentation_lookahead_greedy,7,37,build_track_segments,54,5,44,17,15,10
presentation_lookahead_greedy,7,38,upgrade_engine,54,0,47,17,15,10
presentation_lookahead_greedy,7,39,deliver_good,59,12,47,18,15,10
presentation_lookahead_greedy,7,40,upgrade_engine,59,2,50,18,15,10
presentation_lookahead_greedy,7,41,deliver_good,65,2,50,19,15,10
presentation_lookahead_greedy,7,42,upgrade_engine,65,11,56,19,15,10
objective_aware_greedy,7,1,build_track_segments,0,1,2,0,1,8
objective_aware_greedy,7,2,build_track_segments,0,1,3,0,2,8
objective_aware_greedy,7,3,build_track_segments,0,2,6,0,3,8
objective_aware_greedy,7,4,build_track_segments,0,3,8,0,4,8
objective_aware_greedy,7,5,build_track_segments,0,1,9,0,5,8
objective_aware_greedy,7,6,build_track_segments,0,0,13,0,6,8
objective_aware_greedy,7,7,build_track_segments,0,0,14,0,7,8
objective_aware_greedy,7,8,upgrade_engine,0,0,15,0,7,8
objective_aware_greedy,7,9,deliver_good,2,2,18,1,7,8
objective_aware_greedy,7,10,deliver_good,4,2,18,2,7,8
objective_aware_greedy,7,11,build_track_segments,4,3,19,2,8,8
objective_aware_greedy,7,12,deliver_good,6,0,21,3,8,8
objective_aware_greedy,7,13,deliver_good,8,0,21,4,8,8
objective_aware_greedy,7,14,upgrade_engine,8,0,23,4,8,8
objective_aware_greedy,7,15,deliver_good,11,3,26,5,8,8
objective_aware_greedy,7,16,deliver_good,14,3,26,6,8,8
objective_aware_greedy,7,17,deliver_good,17,3,26,7,8,8
objective_aware_greedy,7,18,deliver_good,20,2,27,8,8,8
objective_aware_greedy,7,19,build_track_segments,20,4,29,8,9,8
objective_aware_greedy,7,20,deliver_good,23,4,29,9,9,8
objective_aware_greedy,7,21,build_track_segments,23,3,32,9,10,8
objective_aware_greedy,7,22,deliver_good,26,3,32,10,10,8
objective_aware_greedy,7,23,build_track_segments,26,3,33,10,11,8
objective_aware_greedy,7,24,build_track_segments,26,0,35,10,12,8
objective_aware_greedy,7,25,upgrade_engine,26,0,38,10,12,8
objective_aware_greedy,7,26,deliver_good,30,0,38,11,12,8
objective_aware_greedy,7,27,build_track_segments,30,4,42,11,13,8
objective_aware_greedy,7,28,deliver_good,34,4,42,12,13,8
objective_aware_greedy,7,29,build_track_segments,34,3,43,12,14,8
objective_aware_greedy,7,30,build_track_segments,34,0,46,12,15,8
objective_aware_greedy,7,31,pass,34,0,46,12,15,8
objective_aware_greedy,7,32,pass,34,0,46,12,15,8
objective_aware_greedy,7,33,pass,34,3,49,12,15,8
objective_aware_greedy,7,34,pass,34,3,49,12,15,8
objective_aware_greedy,7,35,pass,34,3,49,12,15,8
objective_aware_greedy,7,36,pass,34,3,52,12,15,8
objective_aware_greedy,7,37,pass,34,3,52,12,15,8
objective_aware_greedy,7,38,pass,34,3,52,12,15,8
objective_aware_greedy,7,39,pass,34,0,55,12,15,8
objective_aware_greedy,7,40,pass,34,0,55,12,15,8
objective_aware_greedy,7,41,pass,34,0,55,12,15,8
